StateAb,DivisionID,DivisionNm,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,AbsentVotes,ProvisionalVotes,PrePollVotes,PostalVotes,TotalVotes,Swing
VIC,213,Gippsland,40832,STEPHENS,Sonny,1,N,N,ALP,Australian Labor Party,19293,401,31,806,1757,22288,2.05
VIC,213,Gippsland,41523,HANSFORD,Gregory,2,N,N,ON,Pauline Hanson's One Nation,13077,246,16,576,1196,15111,5.07
VIC,213,Gippsland,41118,HINE,Rochelle,3,N,N,GRN,The Greens,7499,299,5,401,697,8901,0.03
VIC,213,Gippsland,41138,CHESTER,Darren,4,N,Y,NP,The Nationals,49226,571,32,1464,3743,55036,-1.6
VIC,213,Gippsland,41317,WILSON,Simon,5,N,N,LTP,Libertarian,2864,97,5,194,258,3418,3.26
VIC,213,Gippsland,999,Informal,Informal,999,N,N,NA,Informal,3479,75,4,131,208,3897,0.63
VIC,214,Goldstein,41372,WILLIAMS,Vicki Jane,1,N,N,CYA,Trumpet of Patriots,1446,128,1,89,408,2072,1.79
VIC,214,Goldstein,40813,GADANI,Nildhara,2,N,N,ALP,Australian Labor Party,11632,727,25,679,2734,15797,0.05
VIC,214,Goldstein,41309,SEGAL,David,3,N,N,LTP,Libertarian,1265,92,3,56,260,1676,1.45
VIC,214,Goldstein,41112,GALLI-McROSTIE,Alana,4,N,N,GRN,The Greens,6237,616,17,399,1022,8291,-1.26
VIC,214,Goldstein,41925,GARDINER,Leon,5,N,N,ON,Pauline Hanson's One Nation,1444,116,1,94,388,2043,0.32
VIC,214,Goldstein,36074,DANIEL,Zoe,6,N,Y,IND,Independent,28824,869,58,1040,4744,35535,-0.59
VIC,214,Goldstein,40747,WILSON,Tim,7,N,N,LP,Liberal,37052,1223,58,1281,10712,50326,3.91
VIC,214,Goldstein,999,Informal,Informal,999,N,N,NA,Informal,2354,138,9,110,362,2973,-0.93
VIC,309,Gorton,41218,MENTA,Xavier,1,N,N,HMP,Legalise Cannabis Party,4668,340,9,230,1321,6568,5.78
VIC,309,Gorton,41313,McCATHIE,Rob,2,N,N,LTP,Libertarian,1021,70,2,63,266,1422,1.25
VIC,309,Gorton,40823,JORDAN-BAIRD,Alice,3,N,N,ALP,Australian Labor Party,36611,1321,64,1111,9726,48833,1.68
VIC,309,Gorton,41586,ASHTON,Kathrine,4,N,N,FFP,Family First,2875,176,7,153,1008,4219,3.71
VIC,309,Gorton,40743,FLETCHER,John,5,N,N,LP,Liberal,24386,759,38,928,6975,33086,1.71
VIC,309,Gorton,41553,REID,Alan,6,N,N,ON,Pauline Hanson's One Nation,4653,218,5,255,2026,7157,-0.97
VIC,309,Gorton,41107,HUYNH,Thuc Bao,7,N,N,GRN,The Greens,9018,605,15,457,2208,12303,1.82
VIC,309,Gorton,999,Informal,Informal,999,N,N,NA,Informal,4289,167,5,111,516,5088,-2.83
VIC,326,Hawke,41600,MILUTINOVIC,Melanie,1,N,N,FFP,Family First,2949,214,3,308,884,4358,4.2
VIC,326,Hawke,41240,STARBUCK,Devon,2,N,N,HMP,Legalise Cannabis Party,3604,319,3,278,975,5179,4.99
VIC,326,Hawke,41101,NEWMAN,Sarah,3,N,N,GRN,The Greens,7491,431,12,557,1692,10183,0.88
VIC,326,Hawke,41320,ADIN-JAMES,Fiona,4,N,N,AJP,Animal Justice Party,1394,62,1,92,520,2069,1.99
VIC,326,Hawke,40829,RAE,Sam,5,N,Y,ALP,Australian Labor Party,30220,1013,33,1916,7433,40615,2.39
VIC,326,Hawke,40843,COTTOM,Simmone,6,N,N,LP,Liberal,22881,727,21,1535,6219,31383,3.88
VIC,326,Hawke,41630,KATSELIS,Matthew,7,N,N,ON,Pauline Hanson's One Nation,6769,340,7,578,2347,10041,4.08
VIC,326,Hawke,999,Informal,Informal,999,N,N,NA,Informal,3471,159,4,238,545,4417,-4.06
VIC,216,Holt,41574,FOREMAN,Shane,1,N,N,FFP,Family First,3678,336,4,155,1023,5196,5.24
VIC,216,Holt,41111,TIWARI,Payal,2,N,N,GRN,The Greens,8613,612,12,342,1531,11110,2.65
VIC,216,Holt,41624,HAMMOND,Trevor,3,N,N,ON,Pauline Hanson's One Nation,6116,399,5,259,1888,8667,3.87
VIC,216,Holt,41221,AICKIN,Riley,4,N,N,HMP,Legalise Cannabis Party,3337,356,2,148,905,4748,4.79
VIC,216,Holt,40850,FERNANDO,Cassandra,5,N,Y,ALP,Australian Labor Party,34222,1572,65,1005,7791,44655,4.2
VIC,216,Holt,40855,SAMUEL,Annette,6,N,N,LP,Liberal,17989,892,21,629,5305,24836,-4.51
VIC,216,Holt,999,Informal,Informal,999,N,N,NA,Informal,3110,206,4,92,460,3872,-2.8
VIC,217,Hotham,40701,VAINORAS,Tony,1,N,N,CEC,Citizens Party,2033,172,1,84,368,2658,2.46
VIC,217,Hotham,41115,BARRY,Martin,2,N,N,GRN,The Greens,12040,1060,14,634,2035,15783,0.21
VIC,217,Hotham,41627,FOGARTY,Stuart,3,N,N,ON,Pauline Hanson's One Nation,3530,309,2,172,956,4969,2.3
VIC,217,Hotham,41595,BROWN,Mark,4,N,N,FFP,Family First,2686,229,6,118,563,3602,3.39
VIC,217,Hotham,40848,O'NEIL,Clare,5,N,Y,ALP,Australian Labor Party,40112,2061,54,1407,8245,51879,5.72
VIC,217,Hotham,40744,MATHARU,Harmick Singh,6,N,N,LP,Liberal,20018,1187,22,979,5140,27346,-2.82
VIC,217,Hotham,999,Informal,Informal,999,N,N,NA,Informal,3038,166,1,107,353,3665,-0.22
VIC,218,Indi,32086,HAINES,Helen,1,N,Y,IND,Independent,36230,612,33,1833,6025,44733,1.59
VIC,218,Indi,40842,BRIDGES,Mitch,2,N,N,ALP,Australian Labor Party,6689,278,3,582,1304,8856,-0.22
VIC,218,Indi,40750,TRENERY,James,3,N,N,LP,Liberal,25577,443,10,1289,5158,32477,0.17
VIC,218,Indi,41626,THOMAS,Athol,4,N,N,ON,Pauline Hanson's One Nation,5792,168,1,426,1226,7613,1.91
VIC,218,Indi,41125,REGAN,Alysia,5,N,N,GRN,The Greens,2815,193,10,372,451,3841,0.06
VIC,218,Indi,41314,QUILTY,Tim,6,N,N,LTP,Libertarian,1380,30,3,84,216,1713,1.62
VIC,218,Indi,41573,WHITE,Michael,7,N,N,FFP,Family First,1540,45,1,96,216,1898,1.79
VIC,218,Indi,41929,HOWMAN,Ben,8,N,N,HMP,Legalise Cannabis Party,2430,125,4,208,400,3167,2.99
VIC,218,Indi,40628,McFARLANE,Mark,9,N,N,IND,Independent,1212,30,2,76,200,1520,1.44
VIC,218,Indi,999,Informal,Informal,999,N,N,NA,Informal,5401,137,6,230,448,6222,0.08
VIC,219,Isaacs,40811,DREYFUS,Mark,1,N,Y,ALP,Australian Labor Party,40709,1853,42,1467,9383,53454,6.63
VIC,219,Isaacs,41127,KIRWAN,Matthew,2,N,N,GRN,The Greens,11683,836,22,606,2058,15205,1.98
VIC,219,Isaacs,41543,HARMSE,Audrey,3,N,N,FFP,Family First,2736,222,1,160,763,3882,3.59
VIC,219,Isaacs,40753,OTTEY,Fiona,4,N,N,LP,Liberal,22810,1037,21,933,5859,30660,-1.2
VIC,219,Isaacs,41619,McMAHON,Geoff,5,N,N,ON,Pauline Hanson's One Nation,3453,291,2,201,1045,4992,1.59
VIC,219,Isaacs,999,Informal,Informal,999,N,N,NA,Informal,3187,250,1,102,405,3945,0.04
VIC,220,Jagajaga,42080,MOHAMED,Abdi,1,N,N,IND,Independent,1167,107,2,64,186,1526,1.37
VIC,220,Jagajaga,41536,RANCIE,Rae,2,N,N,FFP,Family First,2074,158,3,132,416,2783,2.51
VIC,220,Jagajaga,40764,PARR,Chris,3,N,N,LP,Liberal,24954,1091,47,1156,5464,32712,0.22
VIC,220,Jagajaga,41095,SANDFORD,Jy,4,N,N,GRN,The Greens,13715,1014,35,737,1816,17317,-1.1
VIC,220,Jagajaga,41542,KEARNEY,Chris,5,N,N,IND,Independent,4144,188,7,158,669,5166,4.65
VIC,220,Jagajaga,41617,RALPH,Leslie,6,N,N,ON,Pauline Hanson's One Nation,3073,250,4,199,776,4302,1.56
VIC,220,Jagajaga,40833,THWAITES,Kate,7,N,Y,ALP,Australian Labor Party,36845,1534,56,1522,7289,47246,1.79
VIC,220,Jagajaga,999,Informal,Informal,999,N,N,NA,Informal,2574,194,4,103,350,3225,-0.98
VIC,221,Kooyong,41311,PEPPARD,Richard,1,N,N,LTP,Libertarian,1051,104,3,70,246,1474,1.28
VIC,221,Kooyong,40763,HAMER,Amelia,2,N,N,LP,Liberal,35192,1597,64,1811,10851,49515,-0.26
VIC,221,Kooyong,41098,CARTER,Jackie,3,N,N,GRN,The Greens,6400,740,13,599,1131,8883,-2.11
VIC,221,Kooyong,41611,BRACHE,Camille,4,N,N,ON,Pauline Hanson's One Nation,794,95,5,79,228,1201,0.52
VIC,221,Kooyong,41384,VADER,David,5,N,N,CYA,Trumpet of Patriots,776,67,0,65,216,1124,0.87
VIC,221,Kooyong,36081,RYAN,Monique,6,N,Y,IND,Independent,30401,1269,86,1435,5719,38910,3.12
VIC,221,Kooyong,40827,CROSBY,Clive,7,N,N,ALP,Australian Labor Party,9398,808,24,767,2671,13668,0.58
VIC,221,Kooyong,999,Informal,Informal,999,N,N,NA,Informal,1853,134,5,93,310,2395,-0.79
VIC,223,La Trobe,41404,HARDIMAN,Gregory Thomas,1,N,N,CYA,Trumpet of Patriots,3250,257,4,183,1039,4733,3.59
VIC,223,La Trobe,40828,SPRINGFIELD,Jeff,2,N,N,ALP,Australian Labor Party,24654,1292,26,1083,6234,33289,5.89
VIC,223,La Trobe,41735,MALHOTRA,Ron,3,N,N,FFP,Family First,2598,216,6,163,730,3713,3.58
VIC,223,La Trobe,40772,WOOD,Jason,4,N,Y,LP,Liberal,29083,1237,22,1219,8988,40549,-6.05
VIC,223,La Trobe,41104,LONGMUIR,Jamie,5,N,N,GRN,The Greens,10135,714,8,480,2047,13384,2
VIC,223,La Trobe,41612,PANETTA,Leo,6,N,N,ON,Pauline Hanson's One Nation,5477,416,6,288,1770,7957,2.63
VIC,223,La Trobe,999,Informal,Informal,999,N,N,NA,Informal,2931,209,8,116,417,3681,-1.3
VIC,222,Lalor,41103,PARRIS,Owen,1,N,N,GRN,The Greens,12060,688,12,440,1968,15168,4.94
VIC,222,Lalor,40835,RYAN,Joanne,2,N,Y,ALP,Australian Labor Party,34688,1172,29,1015,6346,43250,-0.54
VIC,222,Lalor,41566,EMERSON,Matthew,3,N,N,FFP,Family First,3620,181,0,114,664,4579,4.62
VIC,222,Lalor,41615,OOSTHUIZEN,Jason,4,N,N,ON,Pauline Hanson's One Nation,5099,206,1,222,1462,6990,3.07
VIC,222,Lalor,40779,D'SILVA,Mira,5,N,N,LP,Liberal,20710,621,11,632,3874,25848,1.13
VIC,222,Lalor,32267,MOINUDDIN,Aijaz,6,N,N,IND,Independent,1614,85,2,60,338,2099,-0.67
VIC,222,Lalor,42079,BARCATTA,Patrizia,7,N,N,LTP,Libertarian,1031,38,1,39,175,1284,1.29
VIC,222,Lalor,999,Informal,Informal,999,N,N,NA,Informal,3459,166,3,125,347,4100,-2.14
VIC,322,Macnamara,40825,BURNS,Josh,1,N,Y,ALP,Australian Labor Party,24954,1950,53,2040,7209,36206,4.44
VIC,322,Macnamara,41628,RUBIN,Sean,2,N,N,ON,Pauline Hanson's One Nation,1674,260,4,188,678,2804,1.41
VIC,322,Macnamara,41110,SEMMENS,Sonya,3,N,N,GRN,The Greens,18812,1589,29,1476,3633,25539,-4.19
VIC,322,Macnamara,40768,SAULO,Benson,4,N,N,LP,Liberal,19685,1516,39,1693,9657,32590,3.38
VIC,322,Macnamara,42010,ABELMAN,Michael,5,N,N,LTP,Libertarian,832,116,3,101,246,1298,1.29
VIC,322,Macnamara,37774,MYERS,JB,6,N,N,IND,Independent,1070,190,2,155,426,1843,-0.05
VIC,322,Macnamara,999,Informal,Informal,999,N,N,NA,Informal,1614,139,0,104,383,2240,-1.24
VIC,224,Mallee,41116,ROWAN,Nicole,1,N,N,GRN,The Greens,7914,334,7,514,682,9451,3.78
VIC,224,Mallee,41140,WEBSTER,Anne,2,N,Y,NP,The Nationals,44241,552,25,1415,5332,51565,0.66
VIC,224,Mallee,40699,LAHY,Chris,3,N,N,CEC,Citizens Party,824,26,0,50,80,980,0.15
VIC,224,Mallee,41418,VEITCH,Adam Troy,4,N,N,CYA,Trumpet of Patriots,3224,110,1,145,323,3803,3.67
VIC,224,Mallee,40824,OLSEN,Greg,5,N,N,ALP,Australian Labor Party,16522,427,17,813,2041,19820,2.36
VIC,224,Mallee,41613,WILLIAMS,Vaughan,6,N,N,ON,Pauline Hanson's One Nation,9573,221,1,435,1174,11404,4.25
VIC,224,Mallee,41308,BARRY,Jeff,7,N,N,LTP,Libertarian,2229,96,4,150,204,2683,2.59
VIC,224,Mallee,41583,GRAY,Ashleigh,8,N,N,FFP,Family First,3375,99,2,158,317,3951,3.81
VIC,224,Mallee,999,Informal,Informal,999,N,N,NA,Informal,6790,149,10,197,372,7518,1.12
VIC,225,Maribyrnong,41117,WILLIAMS,James,1,N,N,GRN,The Greens,17929,1350,27,1052,3309,23667,4.56
VIC,225,Maribyrnong,40821,BRISKEY,Jo,2,N,N,ALP,Australian Labor Party,34191,1593,74,1489,8718,46065,-0.79
VIC,225,Maribyrnong,40781,BEDDOE,Tim,3,N,N,LP,Liberal,24942,1006,34,1059,6833,33874,3.69
VIC,225,Maribyrnong,41606,CASEY,Alannah,4,N,N,ON,Pauline Hanson's One Nation,5345,322,3,290,1701,7661,4.45
VIC,225,Maribyrnong,999,Informal,Informal,999,N,N,NA,Informal,2471,145,7,79,376,3078,-2.32
VIC,226,McEwen,40985,ANTONIOU,Ali,1,N,N,GRPF,Gerard Rennick People First,2552,205,5,126,657,3545,3.39
VIC,226,McEwen,41237,FORREST,Tom,2,N,N,HMP,Legalise Cannabis Party,2734,357,11,169,791,4062,3.88
VIC,226,McEwen,41591,VALENCIA,Julio G,3,N,N,FFP,Family First,1827,171,3,111,494,2606,2.49
VIC,226,McEwen,41120,McRAE McLEOD,Marley,4,N,N,GRN,The Greens,8552,703,23,482,1746,11506,-3.05
VIC,226,McEwen,41318,NICOLOSI,Chloe,5,N,N,AJP,Animal Justice Party,1384,103,1,53,562,2103,2.01
VIC,226,McEwen,41614,JOHNSON,Jeremy,6,N,N,ON,Pauline Hanson's One Nation,4484,353,11,250,1779,6877,0.99
VIC,226,McEwen,40804,McCLINTOCK,Jason,7,N,N,LP,Liberal,23583,1065,37,1137,8197,34019,-0.25
VIC,226,McEwen,41767,McGRATH,Erin,8,N,N,SOPA,FUSION | Planet Rescue | Whistleblower Protection | Innovation,575,51,2,29,182,839,0.8
VIC,226,McEwen,40812,MITCHELL,Rob,9,N,Y,ALP,Australian Labor Party,28195,1555,47,1218,8070,39085,0.13
VIC,226,McEwen,999,Informal,Informal,999,N,N,NA,Informal,4373,371,5,203,725,5677,1.17
VIC,228,Melbourne,41607,CASEY,Melanie,1,N,N,ON,Pauline Hanson's One Nation,1493,258,6,247,436,2440,1.67
VIC,228,Melbourne,40817,WITTY,Sarah,2,N,N,ALP,Australian Labor Party,21120,2137,47,2485,4716,30505,5.67
VIC,228,Melbourne,42101,SMITH,Tim,3,N,N,IND,Independent,1077,135,7,136,260,1615,1.66
VIC,228,Melbourne,42099,KOUTOUFIDES,Anthony,4,N,N,IND,Independent,2058,271,5,290,582,3206,3.29
VIC,228,Melbourne,41119,BANDT,Adam,5,N,Y,GRN,The Greens,28399,2867,61,2609,4473,38409,-5.28
VIC,228,Melbourne,41381,HUANG,Helen,6,N,N,SOPA,FUSION | Planet Rescue | Whistleblower Protection | Innovation,1274,137,4,126,382,1923,1.98
VIC,228,Melbourne,40765,HUNT,Steph,7,N,N,LP,Liberal,11963,1478,28,1944,3845,19258,0.25
VIC,228,Melbourne,999,Informal,Informal,999,N,N,NA,Informal,1699,221,7,197,294,2418,-0.6
VIC,229,Menzies,41438,PALIOURAS,Amanda,1,N,N,CYA,Trumpet of Patriots,1900,168,2,96,546,2712,1.68
VIC,229,Menzies,41123,PHEASANT,Bill,2,N,N,GRN,The Greens,8966,767,11,508,1723,11975,-1.95
VIC,229,Menzies,40778,WOLAHAN,Keith,3,N,Y,LP,Liberal,31516,1285,42,982,10633,44458,-0.29
VIC,229,Menzies,40638,YEE,Stella,4,N,N,IND,Independent,5495,229,9,177,1049,6959,6.36
VIC,229,Menzies,41310,UTOYO,Joshua,5,N,N,LTP,Libertarian,1056,72,1,47,187,1363,1.25
VIC,229,Menzies,41580,SEELEY,Ann,6,N,N,FFP,Family First,1201,115,4,65,381,1766,1.61
VIC,229,Menzies,40820,NG,Gabriel,7,N,N,ALP,Australian Labor Party,28085,1338,45,1077,7450,37995,2.94
VIC,229,Menzies,41603,EDWARDS-SCOTT,Jhett,8,N,N,ON,Pauline Hanson's One Nation,1430,149,1,82,488,2150,0.01
VIC,229,Menzies,999,Informal,Informal,999,N,N,NA,Informal,3511,225,7,158,604,4505,0.53
VIC,323,Monash,41598,ROBINSON,Kuljeet Kaur,1,N,N,ON,Pauline Hanson's One Nation,6360,254,6,332,1226,8178,0.44
VIC,323,Monash,40818,FLETCHER,Tully,2,N,N,ALP,Australian Labor Party,16514,585,16,766,2929,20810,-5.31
VIC,323,Monash,36737,BROADBENT,Russell,3,N,Y,IND,Independent,8142,199,12,308,1795,10456,10.2
VIC,323,Monash,40769,ALDRED,Mary,4,N,N,LP,Liberal,25668,514,15,1023,5359,32579,-6.02
VIC,323,Monash,36065,LEONARD,Deb,5,N,N,IND,Independent,14457,317,16,520,2212,17522,6.37
VIC,323,Monash,41534,DETHLEFS,Geoff,6,N,N,FFP,Family First,1437,64,0,62,237,1800,1.76
VIC,323,Monash,41233,O'REILLY,David,7,N,N,HMP,Legalise Cannabis Party,2786,179,7,132,420,3524,3.44
VIC,323,Monash,41100,STEELE,Terence,8,N,N,GRN,The Greens,3760,331,3,353,611,5058,-4.93
VIC,323,Monash,41366,WEHBE,Alex,9,N,N,CYA,Trumpet of Patriots,1977,115,2,113,405,2612,1.85
VIC,323,Monash,999,Informal,Informal,999,N,N,NA,Informal,5444,201,6,212,448,6311,1.12
VIC,324,Nicholls,40815,TRAVERS,Kim,1,N,N,ALP,Australian Labor Party,21136,662,19,1557,2186,25560,11.06
VIC,324,Nicholls,41549,BACHELOR,Paul Edward,2,N,N,FFP,Family First,4015,134,9,280,291,4729,4.48
VIC,324,Nicholls,41394,FLOYD,Glenn Francis,3,N,N,CYA,Trumpet of Patriots,4115,133,3,337,434,5022,4.26
VIC,324,Nicholls,41597,TYRRELL,Aaron,4,N,N,ON,Pauline Hanson's One Nation,9975,338,8,672,1128,12121,4.89
VIC,324,Nicholls,41134,BIRRELL,Sam,5,N,Y,NP,The Nationals,42941,641,32,1579,3566,48759,21.89
VIC,324,Nicholls,40702,DAVY,Jeff,6,N,N,CEC,Citizens Party,869,41,2,79,105,1096,0.67
VIC,324,Nicholls,41106,EADE,Shelby,7,N,N,GRN,The Greens,6612,372,10,577,670,8241,4.08
VIC,324,Nicholls,999,Informal,Informal,999,N,N,NA,Informal,4834,145,3,239,252,5473,-2.71
VIC,232,Scullin,41392,BUCCIANTI,Adriana,1,N,N,CYA,Trumpet of Patriots,3759,252,8,204,1290,5513,5.65
VIC,232,Scullin,41540,BELL,Cassandra,2,N,N,FFP,Family First,2518,172,3,137,925,3755,3.89
VIC,232,Scullin,41001,HASSAN,Omar,3,N,N,VNS,Victorian Socialists,5186,204,20,134,690,6234,3.74
VIC,232,Scullin,41605,TSOUTSOULIS,Arthur,4,N,N,ON,Pauline Hanson's One Nation,4478,228,8,191,1513,6418,0.16
VIC,232,Scullin,41113,SANGARYA,Loki,5,N,N,GRN,The Greens,6467,564,7,360,1714,9112,-1.43
VIC,232,Scullin,40782,TAGGAR,Rohit,6,N,N,LP,Liberal,14215,640,15,581,4351,19802,-1.27
VIC,232,Scullin,40819,GILES,Andrew,7,N,Y,ALP,Australian Labor Party,31225,1245,80,1105,9679,43334,-1.35
VIC,232,Scullin,40987,van BREE,Ursula,8,N,N,GRPF,Gerard Rennick People First,1770,89,6,77,499,2441,2.53
VIC,232,Scullin,999,Informal,Informal,999,N,N,NA,Informal,6549,309,24,258,754,7894,1.79
VIC,233,Wannon,33601,DYSON,Alex,1,N,N,IND,Independent,28774,648,29,1224,3336,34011,12.7
VIC,233,Wannon,41544,ELMES,Lee-Ann,2,N,N,FFP,Family First,1668,63,4,88,255,2078,1.92
VIC,233,Wannon,41280,GAZZARD,Kate,3,N,N,GRN,The Greens,2495,228,5,323,388,3439,-3.49
VIC,233,Wannon,41388,MCCAMISH,Julie Ann,4,N,N,CYA,Trumpet of Patriots,1361,72,3,112,246,1794,1.62
VIC,233,Wannon,41231,SWAN,Robbie,5,N,N,HMP,Legalise Cannabis Party,2458,146,3,125,313,3045,2.81
VIC,233,Wannon,41588,CURTAIN,Leo,6,N,N,ON,Pauline Hanson's One Nation,3537,138,2,220,640,4537,0.96
VIC,233,Wannon,40770,TEHAN,Dan,7,N,Y,LP,Liberal,38173,665,18,1530,6923,47309,-0.61
VIC,233,Wannon,40808,MACKENZIE,Fiona,8,N,N,ALP,Australian Labor Party,8817,356,5,665,1606,11449,-9.04
VIC,233,Wannon,41466,ATKINSON,Bernadine,9,N,N,IND,Independent,606,25,0,47,118,796,0.73
VIC,233,Wannon,999,Informal,Informal,999,N,N,NA,Informal,5289,151,6,206,375,6027,0.05
VIC,234,Wills,41589,BOLTON,Sue,1,N,N,SAL,Socialist Alliance,7118,463,12,288,930,8811,5.14
VIC,234,Wills,40810,KHALIL,Peter,2,N,Y,ALP,Australian Labor Party,27845,1886,82,1450,7805,39068,-0.84
VIC,234,Wills,40775,KIDNEY,Jeff,3,N,N,LP,Liberal,9259,673,12,594,3592,14130,-3.32
VIC,234,Wills,41220,GLOVER,Margee,4,N,N,HMP,Legalise Cannabis Party,2119,257,3,147,540,3066,2.79
VIC,234,Wills,41378,MILLER,Owen,5,N,N,SOPA,FUSION | Planet Rescue | Whistleblower Protection | Innovation,767,77,2,52,225,1123,1.02
VIC,234,Wills,41108,RATNAM,Samantha,6,N,N,GRN,The Greens,29912,2361,96,1710,4744,38823,2.53
VIC,234,Wills,41315,VERSTEEGEN,Rachel,7,N,N,LTP,Libertarian,629,65,0,45,181,920,0.84
VIC,234,Wills,41593,STEVENS,Bruce,8,N,N,ON,Pauline Hanson's One Nation,2534,178,5,171,965,3853,1.06
VIC,234,Wills,999,Informal,Informal,999,N,N,NA,Informal,3985,371,10,163,538,5067,-0.25
WA,235,Brand,41660,FREEMAN,Jody,1,N,N,GRN,The Greens (WA) Inc,9901,726,9,568,1203,12407,1.94
WA,235,Brand,41610,BOX,Stephen,2,N,N,ON,Pauline Hanson's One Nation,9546,626,16,545,1212,11945,7.42
WA,235,Brand,41243,KING,Madeleine,3,N,Y,ALP,Australian Labor Party,35070,1389,47,1353,5138,42997,-4.86
WA,235,Brand,41662,MATTERS,Jim,4,N,N,HMP,Legalise Cannabis Party,6416,502,7,331,673,7929,8.45
WA,235,Brand,41216,MOODY,Claire,5,N,N,LP,Liberal,14830,709,14,725,2278,18556,-2.02
WA,235,Brand,999,Informal,Informal,999,N,N,NA,Informal,2798,144,1,88,230,3261,-3.09
WA,329,Bullwinkel,41647,MAYES,Trevor,1,N,N,ON,Pauline Hanson's One Nation,6476,616,8,486,1423,9009,4.28
WA,329,Bullwinkel,41078,HOLTEN,Les,2,N,N,AUC,Australian Christians,2561,198,2,151,378,3290,2.11
WA,329,Bullwinkel,41720,YOUNG,Penelope Rose,3,N,N,HMP,Legalise Cannabis Party,3834,552,12,257,614,5269,5.03
WA,329,Bullwinkel,41223,MORAN,Matt,4,N,N,LP,Liberal,18748,1044,33,1253,4352,25430,-10.05
WA,329,Bullwinkel,41248,COOK,Trish,5,N,N,ALP,Australian Labor Party,25149,1429,38,1599,5220,33435,-4.52
WA,329,Bullwinkel,41756,DAVIES,Mia,6,N,N,NP,The Nationals,13023,504,14,543,2418,16502,14.4
WA,329,Bullwinkel,41719,BISHOP,Abbey,7,N,N,GRN,The Greens (WA) Inc,8664,838,19,671,1542,11734,-0.09
WA,329,Bullwinkel,999,Informal,Informal,999,N,N,NA,Informal,3089,228,0,192,350,3859,-1.97
WA,317,Burt,41652,IERARDI,Liz,1,N,N,ON,Pauline Hanson's One Nation,7621,634,9,377,1148,9789,5.07
WA,317,Burt,41229,AYRES,Sean,2,N,N,LP,Liberal,14835,970,21,587,2479,18892,-5.66
WA,317,Burt,41726,ABDUL RAZAK,Adam,3,N,N,GRN,The Greens (WA) Inc,8856,944,20,380,1148,11348,1.96
WA,317,Burt,41253,KEOGH,Matt,4,N,Y,ALP,Australian Labor Party,37667,1854,50,1177,5375,46123,-3.04
WA,317,Burt,41727,CARUSO,Fiona,5,N,N,HMP,Legalise Cannabis Party,4417,601,8,199,561,5786,5.86
WA,317,Burt,41082,VADAKKEDATHU,Alvin Mathew,6,N,N,AUC,Australian Christians,3806,240,4,131,445,4626,0.89
WA,317,Burt,40669,TEWATIA,Ashok Kumar,7,N,N,IND,Independent,1784,118,3,66,192,2163,2.19
WA,317,Burt,999,Informal,Informal,999,N,N,NA,Informal,3963,223,13,113,299,4611,-1.44
WA,236,Canning,41236,HASTIE,Andrew,1,Y,Y,LP,Liberal,34899,1078,23,1659,5129,42788,0.95
WA,236,Canning,41654,BOVE,Fernando,2,N,N,ON,Pauline Hanson's One Nation,9189,541,10,541,1204,11485,6.79
WA,236,Canning,41741,CAHILL,Jordan,3,N,N,GRN,The Greens (WA) Inc,7203,506,5,427,827,8968,0.59
WA,236,Canning,41828,CAREY,John Raymond,4,N,N,CEC,Citizens Party,850,56,1,47,131,1085,1.08
WA,236,Canning,41732,GULLAN,Paul,5,N,N,HMP,Legalise Cannabis Party,4954,394,4,282,582,6216,6.18
WA,236,Canning,41262,GOOLD,Jarrad,6,N,N,ALP,Australian Labor Party,24452,858,21,1215,3549,30095,-5.08
WA,236,Canning,999,Informal,Informal,999,N,N,NA,Informal,2935,157,4,108,233,3437,-3.21
WA,237,Cowan,41241,ADENIYI,Felicia,1,N,N,LP,Liberal,18544,1068,31,735,2830,23208,-6.81
WA,237,Cowan,41636,SMITH,Charles,2,N,N,CYA,Trumpet of Patriots,1827,154,1,90,251,2323,1.36
WA,237,Cowan,41740,BELL,John,3,N,N,HMP,Legalise Cannabis Party,3123,460,6,144,369,4102,4.27
WA,237,Cowan,41898,COUNT,Matthew,4,N,N,GRN,The Greens (WA) Inc,8121,864,20,385,973,10363,0.79
WA,237,Cowan,41655,YATES,Bradley,5,N,N,ON,Pauline Hanson's One Nation,3726,320,11,190,632,4879,2.14
WA,237,Cowan,40667,McDONALD,Wade,6,N,N,IND,Independent,2835,166,7,97,322,3427,3.57
WA,237,Cowan,41087,D'COSTA,Wesley,7,N,N,AUC,Australian Christians,2412,170,7,101,325,3015,1.13
WA,237,Cowan,41353,ALY,Anne,8,N,Y,ALP,Australian Labor Party,36294,1850,48,1345,5234,44771,0.84
WA,237,Cowan,999,Informal,Informal,999,N,N,NA,Informal,6099,443,5,206,367,7120,-0.46
WA,238,Curtin,41244,WHITE,Tom,1,N,N,LP,Liberal,34169,1280,62,1467,5420,42398,-1.07
WA,238,Curtin,41755,HEMSLEY,Kitty,2,N,N,GRN,The Greens (WA) Inc,6238,713,17,526,733,8227,-2.53
WA,238,Curtin,36589,CHANEY,Kate,3,N,Y,IND,Independent,27982,956,95,1201,3697,33931,2.52
WA,238,Curtin,41657,IRONSIDE,Alexander,4,N,N,ON,Pauline Hanson's One Nation,1989,243,8,189,296,2725,1.38
