StateAb,DivisionID,DivisionNm,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,AbsentVotes,ProvisionalVotes,PrePollVotes,PostalVotes,TotalVotes,Swing
NSW,130,Lyne,40872,BURKE,Stephen John,9,N,N,CEC,Citizens Party,368,25,1,10,45,449,0.41
NSW,130,Lyne,41852,HORNSHAW,Mark Alexander,10,N,N,LTP,Libertarian,3589,147,7,116,311,4170,3.81
NSW,130,Lyne,999,Informal,Informal,999,N,N,NA,Informal,9902,352,10,254,436,10954,2.51
NSW,131,Macarthur,41482,SCOTT,Frankie,1,N,N,GRN,The Greens,10148,626,15,299,952,12040,5.01
NSW,131,Macarthur,41864,PALMER,Edward,2,N,N,SOPA,FUSION | Planet Rescue | Whistleblower Protection | Innovation,1134,75,1,40,140,1390,1.48
NSW,131,Macarthur,41396,FREELANDER,Mike,3,N,Y,ALP,Labor,38457,1311,46,936,4498,45248,1.37
NSW,131,Macarthur,41747,HARVEY,Connie,4,N,N,LTP,Libertarian,2197,68,2,40,142,2449,2.61
NSW,131,Macarthur,41875,GROGAN,Gregory,5,N,N,ON,Pauline Hanson's One Nation,5905,306,3,187,945,7346,-0.15
NSW,131,Macarthur,41476,PAUDEL,Binod,6,N,N,LP,Liberal,18028,704,21,517,2358,21628,-6.25
NSW,131,Macarthur,41800,CHARLESWORTH,Graham Ernest,7,N,N,FFP,Family First,3042,199,2,98,349,3690,3.93
NSW,131,Macarthur,999,Informal,Informal,999,N,N,NA,Informal,8905,377,9,144,501,9936,2.2
NSW,132,Mackellar,41968,COTTON,Lisa,1,N,N,IND,Independent,1891,119,3,79,205,2297,2.05
NSW,132,Mackellar,42046,HAYMAN,Brad,2,N,N,ON,Pauline Hanson's One Nation,2288,117,1,109,310,2825,-0.13
NSW,132,Mackellar,41629,HRNJAK,Ethan,3,N,N,GRN,The Greens,5663,407,2,279,508,6859,-0.2
NSW,132,Mackellar,41863,ADDISON,Justin,4,N,N,LTP,Libertarian,1693,80,3,42,130,1948,1.74
NSW,132,Mackellar,41702,ROBERTSON,Amber,5,N,N,CYA,Trumpet of Patriots,1288,70,3,58,168,1587,1.42
NSW,132,Mackellar,41830,BROWN,James,6,N,N,LP,Liberal,33070,755,27,765,5030,39647,-5.05
NSW,132,Mackellar,40647,SINGH,Mandeep,7,N,N,IND,Independent,550,25,0,20,109,704,0.63
NSW,132,Mackellar,37450,SCAMPS,Sophie,8,Y,Y,IND,Independent,36895,856,35,954,3693,42433,4.24
NSW,132,Mackellar,41402,QUINN,Jeffrey,9,N,N,ALP,Labor,11093,499,9,414,1483,13498,3.7
NSW,132,Mackellar,999,Informal,Informal,999,N,N,NA,Informal,7950,302,7,189,494,8942,3.65
NSW,133,Macquarie,41882,JACOBSON,Matthew,1,N,N,ON,Pauline Hanson's One Nation,7815,401,13,313,1047,9589,3.56
NSW,133,Macquarie,41490,CREED,Mike,2,N,N,LP,Liberal,29338,691,43,806,3759,34637,-4.32
NSW,133,Macquarie,41873,DE LIMA,Joaquim Eduardo,3,N,N,LTP,Libertarian,1536,55,3,50,166,1810,1.65
NSW,133,Macquarie,41602,MORGAN,Terry,4,N,N,GRN,The Greens,11640,469,18,490,1051,13668,2.99
NSW,133,Macquarie,41425,TEMPLEMAN,Susan,5,Y,Y,ALP,Labor,40020,891,69,1228,4564,46772,0.83
NSW,133,Macquarie,41801,BOWEN,Roger Gerard,6,N,N,FFP,Family First,2740,135,9,77,265,3226,2.94
NSW,133,Macquarie,999,Informal,Informal,999,N,N,NA,Informal,4156,181,8,80,342,4767,-0.88
NSW,315,McMahon,41884,JANICSKA,Melissa,1,N,N,ON,Pauline Hanson's One Nation,6552,512,5,265,1210,8544,3.69
NSW,315,McMahon,41484,LAZAR,Carmen,2,N,N,LP,Liberal,21381,976,14,709,3138,26218,-1.31
NSW,315,McMahon,41416,BOWEN,Chris,3,N,Y,ALP,Labor,37240,1740,33,1097,4427,44537,-2.99
NSW,315,McMahon,42062,CAMENZULI,Matthew,4,N,N,IND,Independent,8270,333,8,143,859,9613,9.83
NSW,315,McMahon,41608,HAMMOND,Ben,5,N,N,GRN,The Greens,7153,631,3,340,796,8923,3.02
NSW,315,McMahon,999,Informal,Informal,999,N,N,NA,Informal,10469,472,14,171,460,11586,0.82
NSW,134,Mitchell,41609,SPEECHLY,Ben,1,N,N,GRN,The Greens,12353,642,17,484,1548,15044,1.75
NSW,134,Mitchell,41487,HAWKE,Alex,2,Y,Y,LP,Liberal,40690,1267,34,1140,7627,50758,-6.07
NSW,134,Mitchell,41886,McCREANOR,Brendan,3,N,N,ON,Pauline Hanson's One Nation,3619,233,7,139,682,4680,1.32
NSW,134,Mitchell,41420,BIRCAN,Dilvan,4,N,N,ALP,Labor,29926,1059,34,1039,4338,36396,7.62
NSW,134,Mitchell,41699,CROCKER,Mark,5,N,N,CYA,Trumpet of Patriots,2092,123,1,84,375,2675,2.42
NSW,134,Mitchell,999,Informal,Informal,999,N,N,NA,Informal,5248,253,8,114,533,6156,0.99
NSW,135,New England,41945,JOYCE,Barnaby,1,N,Y,NP,The Nationals,52896,795,29,1532,4460,59712,1.44
NSW,135,New England,41622,WALES,Wendy,2,N,N,GRN,The Greens,7820,291,12,335,565,9023,0.38
NSW,135,New England,33409,LEDGER,Natasha,3,N,N,IND,Independent,3625,93,3,162,357,4240,1.21
NSW,135,New England,41423,HUGHES,Laura,4,N,N,ALP,Labor,20697,429,18,651,1437,23232,0.37
NSW,135,New England,41805,MASTERS,Holly,5,N,N,FFP,Family First,3235,99,4,114,189,3641,3.18
NSW,135,New England,41681,JUCHAU,Todd Charles,6,N,N,CYA,Trumpet of Patriots,2725,84,2,96,204,3111,2.72
NSW,135,New England,41894,LARKHAM,Brent,7,N,N,ON,Pauline Hanson's One Nation,10004,253,5,352,774,11388,4.7
NSW,135,New England,999,Informal,Informal,999,N,N,NA,Informal,5416,120,5,102,173,5816,-1.64
NSW,136,Newcastle,41695,STEFANAC,Jennifer,1,N,N,CYA,Trumpet of Patriots,3247,193,8,99,315,3862,2.52
NSW,136,Newcastle,42049,O'BRIEN,Steve,2,N,N,SAL,Socialist Alliance,1412,65,0,49,131,1657,1.53
NSW,136,Newcastle,41620,McCABE,Charlotte,3,N,N,GRN,The Greens,21075,865,38,659,1416,24053,2.19
NSW,136,Newcastle,41488,McPHEE,Asarri,4,N,N,LP,Liberal,17380,545,23,547,2229,20724,-5.16
NSW,136,Newcastle,41422,CLAYDON,Sharon,5,N,Y,ALP,Labor,41480,1247,60,1184,5078,49049,1.21
NSW,136,Newcastle,41807,BRIGGS,Jason,6,N,N,FFP,Family First,1949,113,1,78,179,2320,2.14
NSW,136,Newcastle,41993,CREECH,Robert,7,N,N,NAFD,NA,740,38,1,29,80,888,0.82
NSW,136,Newcastle,41893,HEYNE,Phillip,8,N,N,ON,Pauline Hanson's One Nation,4759,256,6,168,600,5789,0.82
NSW,136,Newcastle,999,Informal,Informal,999,N,N,NA,Informal,7170,311,10,176,408,8075,1.51
NSW,138,Page,42084,WELLS,Richard,1,N,N,IND,Independent,1892,102,3,132,132,2261,2.1
NSW,138,Page,41692,PIKE,Donna Lee,2,N,N,CYA,Trumpet of Patriots,2521,90,4,133,193,2941,1.97
NSW,138,Page,41431,BACKHOUS,Wendy,3,N,N,ALP,Labor,20357,456,23,811,2053,23700,3.44
NSW,138,Page,41949,HOGAN,Kevin,4,N,Y,NP,The Nationals,41897,589,29,1271,4257,48043,-0.8
NSW,138,Page,40865,BAKER,Jennifer,5,N,N,CEC,Citizens Party,642,21,1,25,50,739,0.69
NSW,138,Page,41623,ROBINSON,Luke,6,N,N,GRN,The Greens,14071,476,13,608,1131,16299,6.71
NSW,138,Page,41865,WILLIAMS,Brenton,7,N,N,LTP,Libertarian,1228,54,0,87,128,1497,1.39
NSW,138,Page,41840,GRADY,Andrew,8,N,N,FFP,Family First,1938,61,1,97,137,2234,2.08
NSW,138,Page,41974,COLLESS,Jordan,9,N,N,IND,Independent,1182,56,1,53,138,1430,1.33
NSW,138,Page,41896,NOTTLE,Peter,10,N,N,ON,Pauline Hanson's One Nation,5087,146,4,271,634,6142,0.32
NSW,138,Page,41831,PIANCA,Josh,11,N,N,ASP,"Shooters, Fishers and Farmers Party",1970,78,0,92,205,2345,2.18
NSW,138,Page,999,Informal,Informal,999,N,N,NA,Informal,10175,249,20,297,336,11077,2.39
NSW,139,Parkes,41914,CARTER,Mark,1,N,N,ON,Pauline Hanson's One Nation,12313,400,6,516,1102,14337,5.95
NSW,139,Parkes,41846,POPE,Stephen,2,N,N,ASP,"Shooters, Fishers and Farmers Party",5689,230,1,276,579,6775,4.36
NSW,139,Parkes,41621,FRAIL,Trish,3,N,N,GRN,The Greens,5481,241,6,288,384,6400,1.36
NSW,139,Parkes,41686,VAN DER STEEN,Petrus,4,N,N,CYA,Trumpet of Patriots,2230,71,0,91,165,2557,2.44
NSW,139,Parkes,42085,WILSON,Bob,5,N,N,IAP,Indigenous - Aboriginal Party of Australia,2719,154,2,123,121,3119,-1.21
NSW,139,Parkes,41429,FELL,Nathan,6,N,N,ALP,Labor,18129,456,10,702,1335,20632,0.14
NSW,139,Parkes,41950,CHAFFEY,Jamie,7,N,N,NP,The Nationals,36284,669,12,1055,3890,41910,-9.03
NSW,139,Parkes,41820,DAVEY,Maurice,8,N,N,FFP,Family First,2405,58,0,64,160,2687,2.56
NSW,139,Parkes,36058,HOWE,Stuart,9,N,N,IND,Independent,2190,67,5,101,237,2600,0.44
NSW,139,Parkes,41844,EDWARDS,Sally,10,N,N,LTP,Libertarian,3324,112,2,175,275,3888,3.71
NSW,139,Parkes,999,Informal,Informal,999,N,N,NA,Informal,11110,242,3,235,251,11841,2.42
NSW,140,Parramatta,41691,LOKE,Ganesh,1,N,N,CYA,Trumpet of Patriots,1801,187,1,135,337,2461,2.5
NSW,140,Parramatta,41872,SOMERSON,Ben,2,N,N,LTP,Libertarian,1208,90,2,64,184,1548,1.58
NSW,140,Parramatta,41631,TILLY,Liz,3,N,N,GRN,The Greens,9363,656,24,432,1407,11882,2.57
NSW,140,Parramatta,42020,QUINN,Tanya-lee,4,N,N,IND,Independent,1053,89,0,74,300,1516,1.55
NSW,140,Parramatta,41424,CHARLTON,Andrew,5,Y,Y,ALP,Labor,37143,1534,46,1429,6556,46708,7.5
NSW,140,Parramatta,40610,MALINI,Maa,6,N,N,IND,Independent,775,75,1,49,126,1026,1.05
NSW,140,Parramatta,41483,MULLENS,Katie,7,N,N,LP,Liberal,23072,991,24,832,5277,30196,-6.02
NSW,140,Parramatta,41899,MATZEN,Nicholas,8,N,N,ON,Pauline Hanson's One Nation,1885,168,5,123,526,2707,0.5
NSW,140,Parramatta,999,Informal,Informal,999,N,N,NA,Informal,7956,484,13,252,846,9551,1.13
NSW,249,Paterson,42100,HOLDING,Rod,1,N,N,IND,Independent,1115,85,0,46,114,1360,1.25
NSW,249,Paterson,41427,SWANSON,Meryl,2,N,Y,ALP,Labor,34328,915,21,760,4221,40245,-3.02
NSW,249,Paterson,42050,WITHER,Arnon,3,N,N,ON,Pauline Hanson's One Nation,6959,241,7,222,829,8258,-0.28
NSW,249,Paterson,41752,PENFOLD,Philip,4,N,N,IND,Independent,9321,185,8,166,904,10584,9.74
NSW,249,Paterson,41625,JOHNS,Paul,5,N,N,GRN,The Greens,7059,348,9,190,609,8215,-0.11
NSW,249,Paterson,41521,ANTCLIFF,Laurence,6,N,N,LP,Liberal,25461,454,14,602,3071,29602,-10.33
NSW,249,Paterson,41811,BRIGGS,Sandra Lyn,7,N,N,FFP,Family First,1894,76,4,58,173,2205,2.03
NSW,249,Paterson,42098,SCOTT,April Maree,8,N,N,IND,Independent,1018,41,3,33,127,1222,1.12
NSW,249,Paterson,41687,ARENA,Peter N,9,N,N,CYA,Trumpet of Patriots,2271,118,4,78,295,2766,2.55
NSW,249,Paterson,41927,DRYDEN,Daniel,10,N,N,HMP,Legalise Cannabis Party,3506,291,5,120,302,4224,3.89
NSW,249,Paterson,999,Informal,Informal,999,N,N,NA,Informal,9001,333,3,177,411,9925,3.39
NSW,144,Reid,41633,SOMERVILLE,Joanna,1,N,N,GRN,The Greens,9168,700,25,500,1287,11680,2.17
NSW,144,Reid,41514,CHUNG,Grange,2,N,N,LP,Liberal,25507,883,26,927,4764,32107,-6.17
NSW,144,Reid,41693,SARIKAYA,David,3,N,N,CYA,Trumpet of Patriots,1200,108,3,62,220,1593,1.57
NSW,144,Reid,41892,INGROUILLE,Gina,4,N,N,ON,Pauline Hanson's One Nation,1752,129,4,115,352,2352,0.28
NSW,144,Reid,41434,SITOU,Sally,5,Y,Y,ALP,Labor,39633,1459,81,1613,6380,49166,6.96
NSW,144,Reid,41975,MEAD,Clinton,6,N,N,LTP,Libertarian,959,65,1,52,144,1221,1.21
NSW,144,Reid,40614,COMMERFORD,Steven,7,N,N,IND,Independent,2382,135,5,112,464,3098,3.06
NSW,144,Reid,999,Informal,Informal,999,N,N,NA,Informal,5413,281,7,160,565,6426,-0.52
NSW,145,Richmond,41348,NOLAN,Mandy,1,N,N,GRN,The Greens,24423,538,34,1112,1683,27790,1.21
NSW,145,Richmond,41432,ELLIOT,Justine,2,N,Y,ALP,Labor,27389,458,23,1125,2906,31901,1.59
NSW,145,Richmond,41972,LOUGHREY,Kevin,3,N,N,IND,Independent,1469,36,2,84,163,1754,1.67
NSW,145,Richmond,41907,MYE,Ian,4,N,N,ON,Pauline Hanson's One Nation,4719,105,6,260,619,5709,1.36
NSW,145,Richmond,42068,McMAHON,Vivian Mac,5,N,N,HMP,Legalise Cannabis Party,3401,135,3,202,257,3998,3.81
NSW,145,Richmond,41700,PETERKIN,Phillip Byron,6,N,N,CYA,Trumpet of Patriots,1681,63,4,133,172,2053,1.96
NSW,145,Richmond,41958,HONE,Kimberly,7,N,N,NP,The Nationals,22317,207,11,606,2653,25794,1.23
NSW,145,Richmond,41674,WILLIS,Ian Cherry,8,N,N,LTP,Libertarian,1341,54,0,113,111,1619,1.54
NSW,145,Richmond,41986,McKENZIE,James Ian,9,N,N,IND,Independent,818,25,0,50,84,977,0.93
NSW,145,Richmond,42073,CURTIN,Richard,10,N,N,GRPF,Gerard Rennick People First,2895,73,4,147,245,3364,3.21
NSW,145,Richmond,999,Informal,Informal,999,N,N,NA,Informal,7782,200,6,267,338,8593,0.65
NSW,250,Riverina,41895,CRAIG,Mark,1,N,N,ON,Pauline Hanson's One Nation,8849,288,9,490,814,10450,2.52
NSW,250,Riverina,41643,GREGORY,Desiree,2,N,N,ASP,"Shooters, Fishers and Farmers Party",3519,148,3,191,365,4226,-0.08
NSW,250,Riverina,41814,BURGE,Mark,3,N,N,FFP,Family First,1836,76,3,95,143,2153,2.03
NSW,250,Riverina,41977,BAIKIE,Barbara,4,N,N,IND,Independent,1498,45,0,115,200,1858,1.75
NSW,250,Riverina,41445,JEFFRESON,Mark,5,N,N,ALP,Labor,16643,369,17,913,1568,19510,-6.51
NSW,250,Riverina,42086,HARDWICK,Grant,6,N,N,IND,Independent,1630,34,2,72,124,1862,1.76
NSW,250,Riverina,40907,FOLEY,Richard,7,N,N,CEC,Citizens Party,2070,23,1,43,95,2232,2.11
NSW,250,Riverina,41639,VALXORI,Pheonix,8,N,N,GRN,The Greens,3914,154,10,356,348,4782,-2.23
NSW,250,Riverina,40626,GOODEN,James,9,N,N,IND,Independent,4645,44,2,91,329,5111,4.82
NSW,250,Riverina,40901,DAVIS,Jake,10,N,N,IND,Independent,1665,27,1,47,80,1820,1.72
NSW,250,Riverina,41954,McCORMACK,Michael,11,N,Y,NP,The Nationals,37365,536,23,1158,3589,42671,5.89
NSW,250,Riverina,42044,ROLFE,Jenny,12,N,N,IND,Independent,6214,60,1,188,456,6919,6.53
NSW,250,Riverina,41870,ONLEY,Christine,13,N,N,LTP,Libertarian,1907,79,1,133,215,2335,2.2
NSW,250,Riverina,999,Informal,Informal,999,N,N,NA,Informal,12392,302,7,281,370,13352,4.13
NSW,146,Robertson,41903,LLOYD,Matt,1,N,N,ON,Pauline Hanson's One Nation,5804,300,12,220,703,7039,3.1
NSW,146,Robertson,41635,WALLACE,Cheryl,2,N,N,GRN,The Greens,7591,443,19,324,748,9125,-1.03
NSW,146,Robertson,41491,WICKS,Lucy,3,N,N,LP,Liberal,25112,682,29,835,4175,30833,-9.59
NSW,146,Robertson,41926,LILLICRAP,Tom,4,N,N,HMP,Legalise Cannabis Party,2848,244,6,120,285,3503,3.45
NSW,146,Robertson,40729,BELLAMY,Lisa,5,N,N,IND,Independent,2791,116,2,90,379,3378,3.33
NSW,146,Robertson,41690,BORG,David,6,N,N,CYA,Trumpet of Patriots,1785,95,1,79,237,2197,1.93
NSW,146,Robertson,41417,REID,Gordon,7,N,Y,ALP,Labor,38197,963,44,1131,5075,45410,7.11
NSW,146,Robertson,999,Informal,Informal,999,N,N,NA,Informal,4269,189,7,109,282,4856,-1.55
NSW,148,Shortland,41861,ROBERTSON,Geoffrey Mark,1,N,N,LTP,Libertarian,1362,117,2,61,180,1722,1.59
NSW,148,Shortland,40672,PHEILS,James,2,N,N,IND,Independent,3985,199,2,126,493,4805,4.44
NSW,148,Shortland,41347,CONROY,Pat,3,N,Y,ALP,Labor,40059,1240,32,846,6045,48222,4.45
NSW,148,Shortland,41908,REED,Barry,4,N,N,ON,Pauline Hanson's One Nation,8102,385,6,268,1052,9813,2.66
NSW,148,Shortland,41825,DI GIROLAMO,Pietro,5,N,N,FFP,Family First,2530,121,4,60,243,2958,2.74
NSW,148,Shortland,41545,KING,Emma,6,N,N,LP,Liberal,23765,598,16,531,3421,28331,-4.96
NSW,148,Shortland,41632,DOYLE,Therese,7,N,N,GRN,The Greens,10343,686,14,319,895,12257,1.43
NSW,148,Shortland,999,Informal,Informal,999,N,N,NA,Informal,5957,275,5,109,385,6731,-0.27
NSW,149,Sydney,41342,PLIBERSEK,Tanya,1,Y,Y,ALP,Labor,47164,2764,100,3100,6025,59153,4.1
NSW,149,Sydney,41984,EVANS,Rachel,2,N,N,SAL,Socialist Alliance,1910,137,9,129,191,2376,0.97
NSW,149,Sydney,41561,XU,Alex,3,N,N,LP,Liberal,14273,1044,18,1168,2357,18860,-1.77
NSW,149,Sydney,41910,TORBARAC,Vedran,4,N,N,ON,Pauline Hanson's One Nation,2803,252,5,221,417,3698,1.68
NSW,149,Sydney,41638,VELEZ,Luc,5,N,N,GRN,The Greens,18471,1502,39,1328,1822,23162,-1.12
NSW,149,Sydney,999,Informal,Informal,999,N,N,NA,Informal,3423,229,5,177,327,4161,0.31
NSW,151,Warringah,32467,STEGGALL,Zali,1,N,Y,IND,Independent,38447,1194,67,1606,4281,45595,7.16
NSW,151,Warringah,41341,VARGHESE-FELL,Celine,2,N,N,ALP,Labor,13540,777,29,720,1672,16738,2.6
NSW,151,Warringah,41685,ROSE,Anthony,3,N,N,CYA,Trumpet of Patriots,1134,89,1,63,130,1417,1.23
NSW,151,Warringah,40624,SPRATT,David Michael,4,N,N,IND,Independent,952,44,0,46,130,1172,1.02
NSW,151,Warringah,41842,McLEOD,Sean,5,N,N,LTP,Libertarian,1234,86,2,65,117,1504,1.31
NSW,151,Warringah,41941,WRIGHT,Gavin,6,N,N,ON,Pauline Hanson's One Nation,1574,107,2,85,210,1978,-0.06
NSW,151,Warringah,41500,ROGERS,Jaimee,7,N,N,LP,Liberal,29999,959,33,1025,4426,36442,-2.55
NSW,151,Warringah,41637,HARVEY,Bonnie,8,N,N,GRN,The Greens,8222,569,13,520,727,10051,0.87
NSW,151,Warringah,999,Informal,Informal,999,N,N,NA,Informal,4660,278,5,179,397,5519,1.15
NSW,251,Watson,41331,BURKE,Tony,1,N,Y,ALP,Labor,32033,1609,37,1234,4848,39761,-6.12
NSW,251,Watson,41642,HADCHITI,Vanessa,2,N,N,LTP,Libertarian,2963,149,4,85,363,3564,4.3
NSW,251,Watson,40898,BASYOUNY,Ziad,3,N,N,IND,Independent,10765,376,16,161,902,12220,14.75
NSW,251,Watson,41976,KHAN,Zain,4,N,N,IND,Independent,830,85,1,46,94,1056,1.27
NSW,251,Watson,41920,TREVENA,Elisha,5,N,N,ON,Pauline Hanson's One Nation,1892,147,1,99,536,2675,-2.06
NSW,251,Watson,41499,ALAM,Zakir,6,N,N,LP,Liberal,9348,625,9,398,2205,12585,-11.23
NSW,251,Watson,41847,MANNAH,John,7,N,N,FFP,Family First,1028,103,0,61,236,1428,1.72
NSW,251,Watson,41645,BREWER,Jocelyn,8,N,N,GRN,The Greens,5713,592,11,270,816,7402,1.82
NSW,251,Watson,41680,KOUKOULIS,John,9,N,N,CYA,Trumpet of Patriots,1612,140,5,88,320,2165,2.61
NSW,251,Watson,999,Informal,Informal,999,N,N,NA,Informal,14731,817,30,387,992,16957,6.36
NSW,152,Wentworth,41967,RICHMOND,Michael,1,N,N,IND,Independent,1056,80,3,72,136,1347,1.22
NSW,152,Wentworth,41532,WARD,Nick,2,N,N,GRN,The Greens,8870,638,17,788,928,11241,-0.53
NSW,152,Wentworth,41912,STERNHELL,James,3,N,N,ON,Pauline Hanson's One Nation,2038,146,6,139,296,2625,1.17
NSW,152,Wentworth,41497,KNOX,Ro,4,N,N,LP,Liberal,31682,843,71,1501,6058,40155,-1.17
NSW,152,Wentworth,41326,PEAKE,Savanna,5,N,N,ALP,Labor,11579,749,30,995,1426,14779,-4.35
NSW,152,Wentworth,37451,SPENDER,Allegra,6,Y,Y,IND,Independent,33516,890,71,1878,3929,40284,7.22
NSW,152,Wentworth,999,Informal,Informal,999,N,N,NA,Informal,2549,150,4,89,314,3106,0.12
NSW,153,Werriwa,41648,CASTLE,Janet Rebecca,1,N,N,GRN,The Greens,8063,397,13,289,1009,9771,4.51
NSW,153,Werriwa,41328,STANLEY,Anne Maree,2,Y,Y,ALP,Labor,29170,977,16,886,4736,35785,1.7
NSW,153,Werriwa,41827,BALESTRI,Jacob,3,N,N,FFP,Family First,1308,125,1,63,244,1741,1.99
NSW,153,Werriwa,41994,DAOUD,Jamal,4,N,N,IND,Independent,1795,105,1,74,257,2232,2.55
NSW,153,Werriwa,41503,KAYAL,Sam,5,N,N,LP,Liberal,22486,601,15,539,3365,27006,-0.09
NSW,153,Werriwa,41935,MURPHY,Andrew Charles,6,N,N,HMP,Legalise Cannabis Party,2355,211,4,88,347,3005,3.43
NSW,153,Werriwa,41918,CIMERA,Ian,7,N,N,ON,Pauline Hanson's One Nation,2584,127,3,114,670,3498,-0.99
NSW,153,Werriwa,41679,McGLONE,Shannon Grant,8,N,N,CYA,Trumpet of Patriots,1402,82,1,40,275,1800,2.05
NSW,153,Werriwa,41887,NOIOSI,Gemma,9,N,N,LTP,Libertarian,2380,60,5,55,302,2802,3.2
NSW,153,Werriwa,999,Informal,Informal,999,N,N,NA,Informal,16411,577,12,306,942,18248,7.05
NSW,150,Whitlam,41640,DIXON,Jamie,1,N,N,GRN,The Greens,11562,552,16,431,1009,13570,1.97
NSW,150,Whitlam,41535,SMITH,Nathaniel,2,N,N,LP,Liberal,26383,567,36,769,3152,30907,-1.56
NSW,150,Whitlam,42083,BRITTON,Ben,3,N,N,IND,Independent,4709,67,4,89,366,5235,4.79
NSW,150,Whitlam,41677,CUDA,Angelo,4,N,N,CYA,Trumpet of Patriots,2648,104,0,88,262,3102,2.84
NSW,150,Whitlam,41917,COUSINS,Sharon,5,N,N,ON,Pauline Hanson's One Nation,7010,224,7,273,869,8383,0.79
NSW,150,Whitlam,41837,KHOURY,Raymond,6,N,N,LTP,Libertarian,1000,55,1,26,112,1194,1.09
NSW,150,Whitlam,40881,HINTON,Cheryl Ann,7,N,N,CEC,Citizens Party,474,17,0,26,73,590,0.54
NSW,150,Whitlam,42075,MOYLAN,Paddy,8,N,N,IND,Independent,1915,51,3,43,204,2216,2.03
NSW,150,Whitlam,41333,BERRY,Carol,9,N,N,ALP,Labor,36439,840,29,925,3998,42231,-3.77
NSW,150,Whitlam,40617,BUTTERFIELD,Glenn,10,N,N,IND,Independent,1557,47,2,62,241,1909,1.75
NSW,150,Whitlam,999,Informal,Informal,999,N,N,NA,Informal,10780,372,9,203,524,11888,5.05
NT,306,Lingiari,41011,SCRYMGOUR,Marion,1,Y,Y,ALP,Australian Labor Party (Northern Territory) Branch,18616,487,34,854,381,20372,7.39
NT,306,Lingiari,40635,FLYNN,Peter,2,N,N,CEC,Citizens Party,864,39,1,76,42,1022,1.18
NT,306,Lingiari,41843,TOMLINS,Chris,3,N,N,IAP,Indigenous - Aboriginal Party of Australia,1074,93,4,120,26,1317,2.89
NT,306,Lingiari,41151,McFARLAND,Blair,4,N,N,GRN,Australian Greens,3941,114,6,404,181,4646,-0.84
NT,306,Lingiari,41020,BAIRAMIS,Sakellarios,5,N,N,ON,Pauline Hanson's One Nation,3491,104,3,330,204,4132,3.77
NT,306,Lingiari,41126,SIEBERT,Lisa,6,N,N,CLP,NT CLP,12401,262,21,723,736,14143,-3.48
NT,306,Lingiari,999,Informal,Informal,999,N,N,NA,Informal,1972,78,5,78,24,2157,-2.95
NT,307,Solomon,41153,PARRY,Jonathan,1,N,N,GRN,Australian Greens,5090,88,33,624,332,6167,-4.28
NT,307,Solomon,41036,BAYLISS,Lisa,2,N,N,CLP,NT CLP,18811,205,42,1207,1377,21642,10.28
NT,307,Solomon,41023,CRAKER,Benjamin,3,N,N,ON,Pauline Hanson's One Nation,3280,94,14,368,277,4033,1.28
NT,307,Solomon,40620,SCOTT,Phil,4,N,N,IND,Independent,6702,69,18,370,342,7501,12.47
NT,307,Solomon,40639,KRISTO,Brian,5,N,N,CEC,Citizens Party,285,8,1,32,17,343,0.49
NT,307,Solomon,42082,DAVIES,Janey,6,N,N,IND,Independent,541,27,0,76,49,693,1.15
NT,307,Solomon,41012,GOSLING,Luke John,7,N,Y,ALP,Australian Labor Party (Northern Territory) Branch,16992,215,65,1377,1102,19751,-5.97
NT,307,Solomon,999,Informal,Informal,999,N,N,NA,Informal,1992,31,7,134,76,2240,-0.1
QLD,304,Blair,41202,MUTZELBURG,Carl,1,N,N,LNP,LNP,23456,657,88,1144,6452,31797,-1.71
QLD,304,Blair,42043,BULL,Anthony,2,N,N,LTP,Libertarian,857,67,8,74,129,1135,0.97
QLD,304,Blair,40963,CHADWICK,Kathryn,3,N,N,GRPF,Gerard Rennick People First,3410,107,20,175,711,4423,3.78
QLD,304,Blair,41530,LOWERY,Angela,4,N,N,AJP,Animal Justice Party,1333,64,10,60,414,1881,-0.85
QLD,304,Blair,41325,McDONALD,Edward,5,N,N,CYA,Trumpet of Patriots,2695,121,15,130,806,3767,3.22
QLD,304,Blair,40725,NEUMANN,Shayne,6,N,Y,ALP,Australian Labor Party,32638,869,138,1456,7726,42827,1.6
QLD,304,Blair,40846,PURDON,John Frederick,7,N,N,FFP,Family First,1778,75,8,96,376,2333,1.99
QLD,304,Blair,41250,TONER,Paul,8,N,N,GRN,The Greens,9317,422,48,500,1814,12101,-2.24
QLD,304,Blair,40927,HOPKINS,Anthony,9,N,N,HMP,Legalise Cannabis Party,4067,253,23,212,822,5377,4.6
QLD,304,Blair,40920,KROSS,Brendan,10,N,N,ON,Pauline Hanson's One Nation,8123,335,39,502,2346,11345,-0.29
QLD,304,Blair,999,Informal,Informal,999,N,N,NA,Informal,6893,295,37,306,665,8196,1.25
QLD,310,Bonner,40849,DOVEY,Ross,1,N,N,FFP,Family First,2038,158,8,139,468,2811,2.84
QLD,310,Bonner,40689,BHASIN,Shalini,2,N,N,LTP,Libertarian,914,57,2,53,177,1203,1.21
QLD,310,Bonner,41205,VASTA,Ross,3,N,Y,LNP,LNP,24649,991,48,1061,8407,35156,-9.35
