StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
NSW,131,Macarthur,2938,Woodbine,41396,FREELANDER,Mike,3,N,Y,ALP,Labor,651,1.94
NSW,131,Macarthur,2938,Woodbine,41747,HARVEY,Connie,4,N,N,LTP,Libertarian,54,4.3
NSW,131,Macarthur,2938,Woodbine,41875,GROGAN,Gregory,5,N,N,ON,Pauline Hanson's One Nation,69,-3.26
NSW,131,Macarthur,2938,Woodbine,41476,PAUDEL,Binod,6,N,N,LP,Liberal,210,-8.9
NSW,131,Macarthur,2938,Woodbine,41800,CHARLESWORTH,Graham Ernest,7,N,N,FFP,Family First,71,5.66
NSW,131,Macarthur,2938,Woodbine,999,Informal,Informal,999,N,N,NA,Informal,198,3.17
NSW,132,Mackellar,1715,Avalon,41968,COTTON,Lisa,1,N,N,IND,Independent,25,1.59
NSW,132,Mackellar,1715,Avalon,42046,HAYMAN,Brad,2,N,N,ON,Pauline Hanson's One Nation,20,-1.06
NSW,132,Mackellar,1715,Avalon,41629,HRNJAK,Ethan,3,N,N,GRN,The Greens,90,-1.16
NSW,132,Mackellar,1715,Avalon,41863,ADDISON,Justin,4,N,N,LTP,Libertarian,48,3.06
NSW,132,Mackellar,1715,Avalon,41702,ROBERTSON,Amber,5,N,N,CYA,Trumpet of Patriots,14,0.89
NSW,132,Mackellar,1715,Avalon,41830,BROWN,James,6,N,N,LP,Liberal,447,-2.15
NSW,132,Mackellar,1715,Avalon,40647,SINGH,Mandeep,7,N,N,IND,Independent,14,0.89
NSW,132,Mackellar,1715,Avalon,37450,SCAMPS,Sophie,8,Y,Y,IND,Independent,772,-3.15
NSW,132,Mackellar,1715,Avalon,41402,QUINN,Jeffrey,9,N,N,ALP,Labor,141,4.5
NSW,132,Mackellar,1715,Avalon,999,Informal,Informal,999,N,N,NA,Informal,116,3.82
NSW,132,Mackellar,1716,Avalon Beach,41968,COTTON,Lisa,1,N,N,IND,Independent,5,0.96
NSW,132,Mackellar,1716,Avalon Beach,42046,HAYMAN,Brad,2,N,N,ON,Pauline Hanson's One Nation,12,-0.05
NSW,132,Mackellar,1716,Avalon Beach,41629,HRNJAK,Ethan,3,N,N,GRN,The Greens,34,0.62
NSW,132,Mackellar,1716,Avalon Beach,41863,ADDISON,Justin,4,N,N,LTP,Libertarian,13,2.49
NSW,132,Mackellar,1716,Avalon Beach,41702,ROBERTSON,Amber,5,N,N,CYA,Trumpet of Patriots,10,1.92
NSW,132,Mackellar,1716,Avalon Beach,41830,BROWN,James,6,N,N,LP,Liberal,126,-4.9
NSW,132,Mackellar,1716,Avalon Beach,40647,SINGH,Mandeep,7,N,N,IND,Independent,4,0.77
NSW,132,Mackellar,1716,Avalon Beach,37450,SCAMPS,Sophie,8,Y,Y,IND,Independent,273,-3.07
NSW,132,Mackellar,1716,Avalon Beach,41402,QUINN,Jeffrey,9,N,N,ALP,Labor,45,3.9
NSW,132,Mackellar,1716,Avalon Beach,999,Informal,Informal,999,N,N,NA,Informal,38,3.9
NSW,132,Mackellar,83495,Avalon South,41968,COTTON,Lisa,1,N,N,IND,Independent,3,0.78
NSW,132,Mackellar,83495,Avalon South,42046,HAYMAN,Brad,2,N,N,ON,Pauline Hanson's One Nation,6,-0.54
NSW,132,Mackellar,83495,Avalon South,41629,HRNJAK,Ethan,3,N,N,GRN,The Greens,26,0.59
NSW,132,Mackellar,83495,Avalon South,41863,ADDISON,Justin,4,N,N,LTP,Libertarian,7,1.83
NSW,132,Mackellar,83495,Avalon South,41702,ROBERTSON,Amber,5,N,N,CYA,Trumpet of Patriots,3,0.78
NSW,132,Mackellar,83495,Avalon South,41830,BROWN,James,6,N,N,LP,Liberal,117,2.91
NSW,132,Mackellar,83495,Avalon South,40647,SINGH,Mandeep,7,N,N,IND,Independent,4,1.04
NSW,132,Mackellar,83495,Avalon South,37450,SCAMPS,Sophie,8,Y,Y,IND,Independent,185,-7.88
NSW,132,Mackellar,83495,Avalon South,41402,QUINN,Jeffrey,9,N,N,ALP,Labor,32,3.81
NSW,132,Mackellar,83495,Avalon South,999,Informal,Informal,999,N,N,NA,Informal,28,4.31
NSW,132,Mackellar,1717,Bayview,41968,COTTON,Lisa,1,N,N,IND,Independent,11,1.41
NSW,132,Mackellar,1717,Bayview,42046,HAYMAN,Brad,2,N,N,ON,Pauline Hanson's One Nation,10,-0.84
NSW,132,Mackellar,1717,Bayview,41629,HRNJAK,Ethan,3,N,N,GRN,The Greens,38,0.49
NSW,132,Mackellar,1717,Bayview,41863,ADDISON,Justin,4,N,N,LTP,Libertarian,10,1.28
NSW,132,Mackellar,1717,Bayview,41702,ROBERTSON,Amber,5,N,N,CYA,Trumpet of Patriots,7,0.9
NSW,132,Mackellar,1717,Bayview,41830,BROWN,James,6,N,N,LP,Liberal,293,-4.73
NSW,132,Mackellar,1717,Bayview,40647,SINGH,Mandeep,7,N,N,IND,Independent,13,1.67
NSW,132,Mackellar,1717,Bayview,37450,SCAMPS,Sophie,8,Y,Y,IND,Independent,350,-1.45
NSW,132,Mackellar,1717,Bayview,41402,QUINN,Jeffrey,9,N,N,ALP,Labor,48,2.4
NSW,132,Mackellar,1717,Bayview,999,Informal,Informal,999,N,N,NA,Informal,48,3.61
NSW,132,Mackellar,1718,Beacon Hill (Mackellar),41968,COTTON,Lisa,1,N,N,IND,Independent,37,2.71
NSW,132,Mackellar,1718,Beacon Hill (Mackellar),42046,HAYMAN,Brad,2,N,N,ON,Pauline Hanson's One Nation,37,0.11
NSW,132,Mackellar,1718,Beacon Hill (Mackellar),41629,HRNJAK,Ethan,3,N,N,GRN,The Greens,105,-0.12
NSW,132,Mackellar,1718,Beacon Hill (Mackellar),41863,ADDISON,Justin,4,N,N,LTP,Libertarian,19,1.39
NSW,132,Mackellar,1718,Beacon Hill (Mackellar),41702,ROBERTSON,Amber,5,N,N,CYA,Trumpet of Patriots,16,1.17
NSW,132,Mackellar,1718,Beacon Hill (Mackellar),41830,BROWN,James,6,N,N,LP,Liberal,464,-7.92
NSW,132,Mackellar,1718,Beacon Hill (Mackellar),40647,SINGH,Mandeep,7,N,N,IND,Independent,8,0.59
NSW,132,Mackellar,1718,Beacon Hill (Mackellar),37450,SCAMPS,Sophie,8,Y,Y,IND,Independent,495,0.27
NSW,132,Mackellar,1718,Beacon Hill (Mackellar),41402,QUINN,Jeffrey,9,N,N,ALP,Labor,186,5.82
NSW,132,Mackellar,1718,Beacon Hill (Mackellar),999,Informal,Informal,999,N,N,NA,Informal,129,3.55
NSW,132,Mackellar,186,Belrose,41968,COTTON,Lisa,1,N,N,IND,Independent,46,2.02
NSW,132,Mackellar,186,Belrose,42046,HAYMAN,Brad,2,N,N,ON,Pauline Hanson's One Nation,65,1.27
NSW,132,Mackellar,186,Belrose,41629,HRNJAK,Ethan,3,N,N,GRN,The Greens,143,0.1
NSW,132,Mackellar,186,Belrose,41863,ADDISON,Justin,4,N,N,LTP,Libertarian,43,1.89
NSW,132,Mackellar,186,Belrose,41702,ROBERTSON,Amber,5,N,N,CYA,Trumpet of Patriots,24,1.05
NSW,132,Mackellar,186,Belrose,41830,BROWN,James,6,N,N,LP,Liberal,830,-8.86
NSW,132,Mackellar,186,Belrose,40647,SINGH,Mandeep,7,N,N,IND,Independent,6,0.26
NSW,132,Mackellar,186,Belrose,37450,SCAMPS,Sophie,8,Y,Y,IND,Independent,833,1.28
NSW,132,Mackellar,186,Belrose,41402,QUINN,Jeffrey,9,N,N,ALP,Labor,287,4.41
NSW,132,Mackellar,186,Belrose,999,Informal,Informal,999,N,N,NA,Informal,201,4.14
NSW,132,Mackellar,31630,Belrose North,41968,COTTON,Lisa,1,N,N,IND,Independent,32,1.97
NSW,132,Mackellar,31630,Belrose North,42046,HAYMAN,Brad,2,N,N,ON,Pauline Hanson's One Nation,41,0.29
NSW,132,Mackellar,31630,Belrose North,41629,HRNJAK,Ethan,3,N,N,GRN,The Greens,95,0.99
NSW,132,Mackellar,31630,Belrose North,41863,ADDISON,Justin,4,N,N,LTP,Libertarian,28,1.73
NSW,132,Mackellar,31630,Belrose North,41702,ROBERTSON,Amber,5,N,N,CYA,Trumpet of Patriots,29,1.79
NSW,132,Mackellar,31630,Belrose North,41830,BROWN,James,6,N,N,LP,Liberal,698,-5.36
NSW,132,Mackellar,31630,Belrose North,40647,SINGH,Mandeep,7,N,N,IND,Independent,2,0.12
NSW,132,Mackellar,31630,Belrose North,37450,SCAMPS,Sophie,8,Y,Y,IND,Independent,516,-0.67
NSW,132,Mackellar,31630,Belrose North,41402,QUINN,Jeffrey,9,N,N,ALP,Labor,182,3.16
NSW,132,Mackellar,31630,Belrose North,999,Informal,Informal,999,N,N,NA,Informal,107,1.7
NSW,132,Mackellar,1719,Bilgola Plateau,41968,COTTON,Lisa,1,N,N,IND,Independent,22,2.35
NSW,132,Mackellar,1719,Bilgola Plateau,42046,HAYMAN,Brad,2,N,N,ON,Pauline Hanson's One Nation,15,0.5
NSW,132,Mackellar,1719,Bilgola Plateau,41629,HRNJAK,Ethan,3,N,N,GRN,The Greens,36,-2.65
NSW,132,Mackellar,1719,Bilgola Plateau,41863,ADDISON,Justin,4,N,N,LTP,Libertarian,19,2.03
NSW,132,Mackellar,1719,Bilgola Plateau,41702,ROBERTSON,Amber,5,N,N,CYA,Trumpet of Patriots,11,1.17
NSW,132,Mackellar,1719,Bilgola Plateau,41830,BROWN,James,6,N,N,LP,Liberal,272,-2.79
NSW,132,Mackellar,1719,Bilgola Plateau,40647,SINGH,Mandeep,7,N,N,IND,Independent,6,0.64
NSW,132,Mackellar,1719,Bilgola Plateau,37450,SCAMPS,Sophie,8,Y,Y,IND,Independent,456,-4.33
NSW,132,Mackellar,1719,Bilgola Plateau,41402,QUINN,Jeffrey,9,N,N,ALP,Labor,101,5.28
NSW,132,Mackellar,1719,Bilgola Plateau,999,Informal,Informal,999,N,N,NA,Informal,47,2.54
NSW,132,Mackellar,65234,Brookvale MACKELLAR PPVC,41968,COTTON,Lisa,1,N,N,IND,Independent,235,2.53
NSW,132,Mackellar,65234,Brookvale MACKELLAR PPVC,42046,HAYMAN,Brad,2,N,N,ON,Pauline Hanson's One Nation,252,-0.27
NSW,132,Mackellar,65234,Brookvale MACKELLAR PPVC,41629,HRNJAK,Ethan,3,N,N,GRN,The Greens,667,0.28
NSW,132,Mackellar,65234,Brookvale MACKELLAR PPVC,41863,ADDISON,Justin,4,N,N,LTP,Libertarian,149,1.6
NSW,132,Mackellar,65234,Brookvale MACKELLAR PPVC,41702,ROBERTSON,Amber,5,N,N,CYA,Trumpet of Patriots,142,1.53
NSW,132,Mackellar,65234,Brookvale MACKELLAR PPVC,41830,BROWN,James,6,N,N,LP,Liberal,3210,-3.93
NSW,132,Mackellar,65234,Brookvale MACKELLAR PPVC,40647,SINGH,Mandeep,7,N,N,IND,Independent,46,0.5
NSW,132,Mackellar,65234,Brookvale MACKELLAR PPVC,37450,SCAMPS,Sophie,8,Y,Y,IND,Independent,3149,7.46
NSW,132,Mackellar,65234,Brookvale MACKELLAR PPVC,41402,QUINN,Jeffrey,9,N,N,ALP,Labor,1438,4.78
NSW,132,Mackellar,65234,Brookvale MACKELLAR PPVC,999,Informal,Informal,999,N,N,NA,Informal,893,4.51
NSW,132,Mackellar,65235,Chatswood MACKELLAR PPVC,41968,COTTON,Lisa,1,N,N,IND,Independent,12,2.54
NSW,132,Mackellar,65235,Chatswood MACKELLAR PPVC,42046,HAYMAN,Brad,2,N,N,ON,Pauline Hanson's One Nation,10,0.01
NSW,132,Mackellar,65235,Chatswood MACKELLAR PPVC,41629,HRNJAK,Ethan,3,N,N,GRN,The Greens,50,3.2
NSW,132,Mackellar,65235,Chatswood MACKELLAR PPVC,41863,ADDISON,Justin,4,N,N,LTP,Libertarian,7,1.48
NSW,132,Mackellar,65235,Chatswood MACKELLAR PPVC,41702,ROBERTSON,Amber,5,N,N,CYA,Trumpet of Patriots,10,2.12
NSW,132,Mackellar,65235,Chatswood MACKELLAR PPVC,41830,BROWN,James,6,N,N,LP,Liberal,148,0.51
NSW,132,Mackellar,65235,Chatswood MACKELLAR PPVC,40647,SINGH,Mandeep,7,N,N,IND,Independent,4,0.85
NSW,132,Mackellar,65235,Chatswood MACKELLAR PPVC,37450,SCAMPS,Sophie,8,Y,Y,IND,Independent,140,15.22
NSW,132,Mackellar,65235,Chatswood MACKELLAR PPVC,41402,QUINN,Jeffrey,9,N,N,ALP,Labor,91,3.03
NSW,132,Mackellar,65235,Chatswood MACKELLAR PPVC,999,Informal,Informal,999,N,N,NA,Informal,32,3.29
NSW,132,Mackellar,1720,Collaroy,41968,COTTON,Lisa,1,N,N,IND,Independent,27,2.31
NSW,132,Mackellar,1720,Collaroy,42046,HAYMAN,Brad,2,N,N,ON,Pauline Hanson's One Nation,21,-1.58
NSW,132,Mackellar,1720,Collaroy,41629,HRNJAK,Ethan,3,N,N,GRN,The Greens,77,-0.66
NSW,132,Mackellar,1720,Collaroy,41863,ADDISON,Justin,4,N,N,LTP,Libertarian,24,2.06
NSW,132,Mackellar,1720,Collaroy,41702,ROBERTSON,Amber,5,N,N,CYA,Trumpet of Patriots,20,1.71
NSW,132,Mackellar,1720,Collaroy,41830,BROWN,James,6,N,N,LP,Liberal,402,-5.75
NSW,132,Mackellar,1720,Collaroy,40647,SINGH,Mandeep,7,N,N,IND,Independent,8,0.69
NSW,132,Mackellar,1720,Collaroy,37450,SCAMPS,Sophie,8,Y,Y,IND,Independent,425,-1.45
NSW,132,Mackellar,1720,Collaroy,41402,QUINN,Jeffrey,9,N,N,ALP,Labor,163,5.98
NSW,132,Mackellar,1720,Collaroy,999,Informal,Informal,999,N,N,NA,Informal,105,3.33
NSW,132,Mackellar,1721,Collaroy Plateau,41968,COTTON,Lisa,1,N,N,IND,Independent,35,1.78
NSW,132,Mackellar,1721,Collaroy Plateau,42046,HAYMAN,Brad,2,N,N,ON,Pauline Hanson's One Nation,50,-0.21
NSW,132,Mackellar,1721,Collaroy Plateau,41629,HRNJAK,Ethan,3,N,N,GRN,The Greens,123,1.61
NSW,132,Mackellar,1721,Collaroy Plateau,41863,ADDISON,Justin,4,N,N,LTP,Libertarian,19,0.97
NSW,132,Mackellar,1721,Collaroy Plateau,41702,ROBERTSON,Amber,5,N,N,CYA,Trumpet of Patriots,35,1.78
NSW,132,Mackellar,1721,Collaroy Plateau,41830,BROWN,James,6,N,N,LP,Liberal,757,-5.64
NSW,132,Mackellar,1721,Collaroy Plateau,40647,SINGH,Mandeep,7,N,N,IND,Independent,6,0.31
NSW,132,Mackellar,1721,Collaroy Plateau,37450,SCAMPS,Sophie,8,Y,Y,IND,Independent,696,-2.74
NSW,132,Mackellar,1721,Collaroy Plateau,41402,QUINN,Jeffrey,9,N,N,ALP,Labor,244,5.34
NSW,132,Mackellar,1721,Collaroy Plateau,999,Informal,Informal,999,N,N,NA,Informal,167,3.04
NSW,132,Mackellar,83532,Collaroy Plateau North,41968,COTTON,Lisa,1,N,N,IND,Independent,5,1.07
NSW,132,Mackellar,83532,Collaroy Plateau North,42046,HAYMAN,Brad,2,N,N,ON,Pauline Hanson's One Nation,4,-2.96
NSW,132,Mackellar,83532,Collaroy Plateau North,41629,HRNJAK,Ethan,3,N,N,GRN,The Greens,6,-1.13
NSW,132,Mackellar,83532,Collaroy Plateau North,41863,ADDISON,Justin,4,N,N,LTP,Libertarian,3,0.64
NSW,132,Mackellar,83532,Collaroy Plateau North,41702,ROBERTSON,Amber,5,N,N,CYA,Trumpet of Patriots,3,0.64
NSW,132,Mackellar,83532,Collaroy Plateau North,41830,BROWN,James,6,N,N,LP,Liberal,243,10.56
NSW,132,Mackellar,83532,Collaroy Plateau North,40647,SINGH,Mandeep,7,N,N,IND,Independent,1,0.21
NSW,132,Mackellar,83532,Collaroy Plateau North,37450,SCAMPS,Sophie,8,Y,Y,IND,Independent,153,-9.77
NSW,132,Mackellar,83532,Collaroy Plateau North,41402,QUINN,Jeffrey,9,N,N,ALP,Labor,48,6.46
NSW,132,Mackellar,83532,Collaroy Plateau North,999,Informal,Informal,999,N,N,NA,Informal,48,3.93
NSW,132,Mackellar,1724,Cromer,41968,COTTON,Lisa,1,N,N,IND,Independent,45,2.85
NSW,132,Mackellar,1724,Cromer,42046,HAYMAN,Brad,2,N,N,ON,Pauline Hanson's One Nation,52,0.78
NSW,132,Mackellar,1724,Cromer,41629,HRNJAK,Ethan,3,N,N,GRN,The Greens,103,0.45
NSW,132,Mackellar,1724,Cromer,41863,ADDISON,Justin,4,N,N,LTP,Libertarian,24,1.52
NSW,132,Mackellar,1724,Cromer,41702,ROBERTSON,Amber,5,N,N,CYA,Trumpet of Patriots,18,1.14
NSW,132,Mackellar,1724,Cromer,41830,BROWN,James,6,N,N,LP,Liberal,515,-9.43
NSW,132,Mackellar,1724,Cromer,40647,SINGH,Mandeep,7,N,N,IND,Independent,6,0.38
NSW,132,Mackellar,1724,Cromer,37450,SCAMPS,Sophie,8,Y,Y,IND,Independent,619,2.53
NSW,132,Mackellar,1724,Cromer,41402,QUINN,Jeffrey,9,N,N,ALP,Labor,195,2.99
NSW,132,Mackellar,1724,Cromer,999,Informal,Informal,999,N,N,NA,Informal,108,2.41
NSW,132,Mackellar,1722,Cromer East,41968,COTTON,Lisa,1,N,N,IND,Independent,32,2.37
NSW,132,Mackellar,1722,Cromer East,42046,HAYMAN,Brad,2,N,N,ON,Pauline Hanson's One Nation,42,-0.87
NSW,132,Mackellar,1722,Cromer East,41629,HRNJAK,Ethan,3,N,N,GRN,The Greens,93,0.77
NSW,132,Mackellar,1722,Cromer East,41863,ADDISON,Justin,4,N,N,LTP,Libertarian,26,1.92
NSW,132,Mackellar,1722,Cromer East,41702,ROBERTSON,Amber,5,N,N,CYA,Trumpet of Patriots,28,2.07
NSW,132,Mackellar,1722,Cromer East,41830,BROWN,James,6,N,N,LP,Liberal,456,-6.5
NSW,132,Mackellar,1722,Cromer East,40647,SINGH,Mandeep,7,N,N,IND,Independent,5,0.37
NSW,132,Mackellar,1722,Cromer East,37450,SCAMPS,Sophie,8,Y,Y,IND,Independent,476,-1.73
NSW,132,Mackellar,1722,Cromer East,41402,QUINN,Jeffrey,9,N,N,ALP,Labor,194,5.36
NSW,132,Mackellar,1722,Cromer East,999,Informal,Informal,999,N,N,NA,Informal,129,4.53
NSW,132,Mackellar,83509,Davidson,41968,COTTON,Lisa,1,N,N,IND,Independent,15,1.96
NSW,132,Mackellar,83509,Davidson,42046,HAYMAN,Brad,2,N,N,ON,Pauline Hanson's One Nation,17,1.03
NSW,132,Mackellar,83509,Davidson,41629,HRNJAK,Ethan,3,N,N,GRN,The Greens,52,0.97
NSW,132,Mackellar,83509,Davidson,41863,ADDISON,Justin,4,N,N,LTP,Libertarian,6,0.78
NSW,132,Mackellar,83509,Davidson,41702,ROBERTSON,Amber,5,N,N,CYA,Trumpet of Patriots,13,1.7
NSW,132,Mackellar,83509,Davidson,41830,BROWN,James,6,N,N,LP,Liberal,283,-9.48
NSW,132,Mackellar,83509,Davidson,40647,SINGH,Mandeep,7,N,N,IND,Independent,4,0.52
NSW,132,Mackellar,83509,Davidson,37450,SCAMPS,Sophie,8,Y,Y,IND,Independent,289,-0.87
NSW,132,Mackellar,83509,Davidson,41402,QUINN,Jeffrey,9,N,N,ALP,Labor,87,5.28
NSW,132,Mackellar,83509,Davidson,999,Informal,Informal,999,N,N,NA,Informal,60,4.07
NSW,132,Mackellar,1725,Dee Why,41968,COTTON,Lisa,1,N,N,IND,Independent,51,2.86
NSW,132,Mackellar,1725,Dee Why,42046,HAYMAN,Brad,2,N,N,ON,Pauline Hanson's One Nation,64,0.14
NSW,132,Mackellar,1725,Dee Why,41629,HRNJAK,Ethan,3,N,N,GRN,The Greens,162,0.47
NSW,132,Mackellar,1725,Dee Why,41863,ADDISON,Justin,4,N,N,LTP,Libertarian,57,3.2
NSW,132,Mackellar,1725,Dee Why,41702,ROBERTSON,Amber,5,N,N,CYA,Trumpet of Patriots,43,2.41
NSW,132,Mackellar,1725,Dee Why,41830,BROWN,James,6,N,N,LP,Liberal,474,-6.99
NSW,132,Mackellar,1725,Dee Why,40647,SINGH,Mandeep,7,N,N,IND,Independent,17,0.95
NSW,132,Mackellar,1725,Dee Why,37450,SCAMPS,Sophie,8,Y,Y,IND,Independent,634,2.08
NSW,132,Mackellar,1725,Dee Why,41402,QUINN,Jeffrey,9,N,N,ALP,Labor,282,3.26
NSW,132,Mackellar,1725,Dee Why,999,Informal,Informal,999,N,N,NA,Informal,239,5.06
NSW,132,Mackellar,1726,Dee Why Central,41968,COTTON,Lisa,1,N,N,IND,Independent,48,3.57
NSW,132,Mackellar,1726,Dee Why Central,42046,HAYMAN,Brad,2,N,N,ON,Pauline Hanson's One Nation,53,-0.41
NSW,132,Mackellar,1726,Dee Why Central,41629,HRNJAK,Ethan,3,N,N,GRN,The Greens,139,1.18
NSW,132,Mackellar,1726,Dee Why Central,41863,ADDISON,Justin,4,N,N,LTP,Libertarian,28,2.08
NSW,132,Mackellar,1726,Dee Why Central,41702,ROBERTSON,Amber,5,N,N,CYA,Trumpet of Patriots,34,2.53
NSW,132,Mackellar,1726,Dee Why Central,41830,BROWN,James,6,N,N,LP,Liberal,380,-5.65
NSW,132,Mackellar,1726,Dee Why Central,40647,SINGH,Mandeep,7,N,N,IND,Independent,14,1.04
NSW,132,Mackellar,1726,Dee Why Central,37450,SCAMPS,Sophie,8,Y,Y,IND,Independent,384,9.58
NSW,132,Mackellar,1726,Dee Why Central,41402,QUINN,Jeffrey,9,N,N,ALP,Labor,265,2.81
NSW,132,Mackellar,1726,Dee Why Central,999,Informal,Informal,999,N,N,NA,Informal,185,5.81
NSW,132,Mackellar,11965,Dee Why East,41968,COTTON,Lisa,1,N,N,IND,Independent,45,2.95
NSW,132,Mackellar,11965,Dee Why East,42046,HAYMAN,Brad,2,N,N,ON,Pauline Hanson's One Nation,55,0.39
NSW,132,Mackellar,11965,Dee Why East,41629,HRNJAK,Ethan,3,N,N,GRN,The Greens,198,0.48
NSW,132,Mackellar,11965,Dee Why East,41863,ADDISON,Justin,4,N,N,LTP,Libertarian,19,1.25
NSW,132,Mackellar,11965,Dee Why East,41702,ROBERTSON,Amber,5,N,N,CYA,Trumpet of Patriots,18,1.18
NSW,132,Mackellar,11965,Dee Why East,41830,BROWN,James,6,N,N,LP,Liberal,360,-5.94
NSW,132,Mackellar,11965,Dee Why East,40647,SINGH,Mandeep,7,N,N,IND,Independent,2,0.13
NSW,132,Mackellar,11965,Dee Why East,37450,SCAMPS,Sophie,8,Y,Y,IND,Independent,583,17.41
NSW,132,Mackellar,11965,Dee Why East,41402,QUINN,Jeffrey,9,N,N,ALP,Labor,245,2.81
NSW,132,Mackellar,11965,Dee Why East,999,Informal,Informal,999,N,N,NA,Informal,154,3.3
NSW,132,Mackellar,83528,Dee Why North,41968,COTTON,Lisa,1,N,N,IND,Independent,15,2.52
NSW,132,Mackellar,83528,Dee Why North,42046,HAYMAN,Brad,2,N,N,ON,Pauline Hanson's One Nation,25,1.48
NSW,132,Mackellar,83528,Dee Why North,41629,HRNJAK,Ethan,3,N,N,GRN,The Greens,56,1.25
NSW,132,Mackellar,83528,Dee Why North,41863,ADDISON,Justin,4,N,N,LTP,Libertarian,11,1.85
NSW,132,Mackellar,83528,Dee Why North,41702,ROBERTSON,Amber,5,N,N,CYA,Trumpet of Patriots,10,1.68
NSW,132,Mackellar,83528,Dee Why North,41830,BROWN,James,6,N,N,LP,Liberal,141,-6.04
NSW,132,Mackellar,83528,Dee Why North,40647,SINGH,Mandeep,7,N,N,IND,Independent,6,1.01
NSW,132,Mackellar,83528,Dee Why North,37450,SCAMPS,Sophie,8,Y,Y,IND,Independent,230,-1.54
NSW,132,Mackellar,83528,Dee Why North,41402,QUINN,Jeffrey,9,N,N,ALP,Labor,101,4.04
NSW,132,Mackellar,83528,Dee Why North,999,Informal,Informal,999,N,N,NA,Informal,68,4.94
NSW,132,Mackellar,65391,EAV Mackellar PPVC,41968,COTTON,Lisa,1,N,N,IND,Independent,0,0
NSW,132,Mackellar,65391,EAV Mackellar PPVC,42046,HAYMAN,Brad,2,N,N,ON,Pauline Hanson's One Nation,0,-0.01
NSW,132,Mackellar,65391,EAV Mackellar PPVC,41629,HRNJAK,Ethan,3,N,N,GRN,The Greens,1,6.47
NSW,132,Mackellar,65391,EAV Mackellar PPVC,41863,ADDISON,Justin,4,N,N,LTP,Libertarian,0,0
NSW,132,Mackellar,65391,EAV Mackellar PPVC,41702,ROBERTSON,Amber,5,N,N,CYA,Trumpet of Patriots,0,0
NSW,132,Mackellar,65391,EAV Mackellar PPVC,41830,BROWN,James,6,N,N,LP,Liberal,3,-39.21
NSW,132,Mackellar,65391,EAV Mackellar PPVC,40647,SINGH,Mandeep,7,N,N,IND,Independent,0,0
NSW,132,Mackellar,65391,EAV Mackellar PPVC,37450,SCAMPS,Sophie,8,Y,Y,IND,Independent,2,-13.82
NSW,132,Mackellar,65391,EAV Mackellar PPVC,41402,QUINN,Jeffrey,9,N,N,ALP,Labor,8,48.71
NSW,132,Mackellar,65391,EAV Mackellar PPVC,999,Informal,Informal,999,N,N,NA,Informal,0,-0.01
NSW,132,Mackellar,1727,Elanora Heights,41968,COTTON,Lisa,1,N,N,IND,Independent,20,1.71
NSW,132,Mackellar,1727,Elanora Heights,42046,HAYMAN,Brad,2,N,N,ON,Pauline Hanson's One Nation,28,-0.31
NSW,132,Mackellar,1727,Elanora Heights,41629,HRNJAK,Ethan,3,N,N,GRN,The Greens,77,1.69
NSW,132,Mackellar,1727,Elanora Heights,41863,ADDISON,Justin,4,N,N,LTP,Libertarian,26,2.22
NSW,132,Mackellar,1727,Elanora Heights,41702,ROBERTSON,Amber,5,N,N,CYA,Trumpet of Patriots,12,1.02
NSW,132,Mackellar,1727,Elanora Heights,41830,BROWN,James,6,N,N,LP,Liberal,358,-5.68
NSW,132,Mackellar,1727,Elanora Heights,40647,SINGH,Mandeep,7,N,N,IND,Independent,3,0.26
NSW,132,Mackellar,1727,Elanora Heights,37450,SCAMPS,Sophie,8,Y,Y,IND,Independent,540,0.99
NSW,132,Mackellar,1727,Elanora Heights,41402,QUINN,Jeffrey,9,N,N,ALP,Labor,107,2.39
NSW,132,Mackellar,1727,Elanora Heights,999,Informal,Informal,999,N,N,NA,Informal,72,3.09
NSW,132,Mackellar,57630,Forestville,41968,COTTON,Lisa,1,N,N,IND,Independent,40,1.73
NSW,132,Mackellar,57630,Forestville,42046,HAYMAN,Brad,2,N,N,ON,Pauline Hanson's One Nation,52,-0.05
NSW,132,Mackellar,57630,Forestville,41629,HRNJAK,Ethan,3,N,N,GRN,The Greens,150,0.74
NSW,132,Mackellar,57630,Forestville,41863,ADDISON,Justin,4,N,N,LTP,Libertarian,26,1.13
NSW,132,Mackellar,57630,Forestville,41702,ROBERTSON,Amber,5,N,N,CYA,Trumpet of Patriots,39,1.69
NSW,132,Mackellar,57630,Forestville,41830,BROWN,James,6,N,N,LP,Liberal,741,-6.94
NSW,132,Mackellar,57630,Forestville,40647,SINGH,Mandeep,7,N,N,IND,Independent,6,0.26
NSW,132,Mackellar,57630,Forestville,37450,SCAMPS,Sophie,8,Y,Y,IND,Independent,910,17.59
NSW,132,Mackellar,57630,Forestville,41402,QUINN,Jeffrey,9,N,N,ALP,Labor,345,4.87
NSW,132,Mackellar,57630,Forestville,999,Informal,Informal,999,N,N,NA,Informal,208,4.02
NSW,132,Mackellar,191,Forestville East,41968,COTTON,Lisa,1,N,N,IND,Independent,21,2.03
